l,w,gds,id,fug,vgt,gm,gmoverid,vgs,vds,cgg,vth,vbs,cgs
9.000000000000001e-08,4.800000000000001e-07,3.686e-08,2.832e-08,502600000.0,-0.23,7.954e-07,28.09,0.3,0.4,2.519e-16,0.53,0.0,-1.176e-16
9.000000000000001e-08,1e-06,5.88e-08,4.419e-08,390000000.0,-0.2388,1.261e-06,28.53,0.3,0.4,5.144e-16,0.5388,0.0,-2.321e-16
9.000000000000001e-08,1.2000000000000002e-07,1.61e-07,1.542e-07,5121000000.0,-0.09804,3.08e-06,19.98,0.4,0.4,9.573e-17,0.498,0.0,-6.77e-17
9.000000000000001e-08,2.4000000000000003e-07,2.537e-07,2.278e-07,4213000000.0,-0.1159,4.762e-06,20.91,0.4,0.4,1.799e-16,0.5159,0.0,-1.237e-16
9.000000000000001e-08,4.800000000000001e-07,3.934e-07,3.416e-07,3428000000.0,-0.13,7.37e-06,21.57,0.4,0.4,3.422e-16,0.53,0.0,-2.277e-16
9.000000000000001e-08,1e-06,6.683e-07,5.642e-07,2878000000.0,-0.1388,1.249e-05,22.14,0.4,0.4,6.907e-16,0.5388,0.0,-4.483e-16
9.000000000000001e-08,1.2000000000000002e-07,8.214e-07,9.109e-07,18220000000.0,0.001963,1.427e-05,15.67,0.5,0.4,1.247e-16,0.498,0.0,-1.013e-16
9.000000000000001e-08,2.4000000000000003e-07,1.389e-06,1.446e-06,15680000000.0,-0.01588,2.361e-05,16.33,0.5,0.4,2.396e-16,0.5159,0.0,-1.947e-16
9.000000000000001e-08,4.800000000000001e-07,2.268e-06,2.282e-06,13180000000.0,-0.02997,3.834e-05,16.8,0.5,0.4,4.628e-16,0.53,0.0,-3.725e-16
9.000000000000001e-08,1e-06,4.011e-06,3.933e-06,11400000000.0,-0.03884,6.743e-05,17.15,0.5,0.4,9.417e-16,0.5388,0.0,-7.502e-16
9.000000000000001e-08,1.2000000000000002e-07,2.65e-06,3.455e-06,42020000000.0,0.102,3.785e-05,10.96,0.6,0.4,1.434e-16,0.498,0.0,-1.229e-16
9.000000000000001e-08,2.4000000000000003e-07,4.785e-06,5.897e-06,39010000000.0,0.08412,6.889e-05,11.68,0.6,0.4,2.811e-16,0.5159,0.0,-2.438e-16
9.000000000000001e-08,4.800000000000001e-07,8.263e-06,9.851e-06,34940000000.0,0.07003,0.0001212,12.31,0.6,0.4,5.522e-16,0.53,0.0,-4.794e-16
9.000000000000001e-08,1e-06,1.514e-05,1.766e-05,31500000000.0,0.06116,0.0002249,12.74,0.6,0.4,1.136e-15,0.5388,0.0,-9.828e-16
9.000000000000001e-08,1.2000000000000002e-07,5.779e-06,8.407e-06,62300000000.0,0.2019,5.98e-05,7.112,0.7,0.4,1.527e-16,0.4981,0.0,-1.337e-16
9.000000000000001e-08,2.4000000000000003e-07,1.085e-05,1.523e-05,60620000000.0,0.1841,0.0001152,7.564,0.7,0.4,3.025e-16,0.5159,0.0,-2.691e-16
9.000000000000001e-08,4.800000000000001e-07,1.952e-05,2.688e-05,57100000000.0,0.17,0.0002152,8.005,0.7,0.4,5.998e-16,0.53,0.0,-5.363e-16
9.000000000000001e-08,1e-06,3.684e-05,5.013e-05,53550000000.0,0.1611,0.0004179,8.336,0.7,0.4,1.242e-15,0.5389,0.0,-1.109e-15
9.000000000000001e-08,1.2000000000000002e-07,1.012e-05,1.509e-05,73250000000.0,0.3019,7.239e-05,4.797,0.8,0.4,1.573e-16,0.4981,0.0,-1.389e-16
9.000000000000001e-08,2.4000000000000003e-07,1.922e-05,2.826e-05,72250000000.0,0.2841,0.000142,5.025,0.8,0.4,3.128e-16,0.5159,0.0,-2.813e-16
9.000000000000001e-08,4.800000000000001e-07,3.52e-05,5.157e-05,69470000000.0,0.27,0.0002718,5.271,0.8,0.4,6.227e-16,0.53,0.0,-5.638e-16
9.000000000000001e-08,1e-06,6.742e-05,9.866e-05,66300000000.0,0.2611,0.0005387,5.46,0.8,0.4,1.293e-15,0.5389,0.0,-1.169e-15
9.000000000000001e-08,1.2000000000000002e-07,1.606e-05,2.263e-05,77020000000.0,0.4019,7.728e-05,3.415,0.9,0.4,1.597e-16,0.4981,0.0,-1.414e-16
9.000000000000001e-08,2.4000000000000003e-07,3.035e-05,4.308e-05,76080000000.0,0.384,0.0001521,3.531,0.9,0.4,3.182e-16,0.516,0.0,-2.873e-16
9.000000000000001e-08,4.800000000000001e-07,5.582e-05,8.009e-05,73730000000.0,0.3699,0.0002939,3.669,0.9,0.4,6.344e-16,0.5301,0.0,-5.773e-16
9.000000000000001e-08,1e-06,0.0001074,0.0001554,70800000000.0,0.3611,0.0005867,3.775,0.9,0.4,1.319e-15,0.5389,0.0,-1.198e-15
9.000000000000001e-08,1.2000000000000002e-07,2.488e-05,3.035e-05,75310000000.0,0.5019,7.63e-05,2.514,1.0,0.4,1.612e-16,0.4981,0.0,-1.425e-16
9.000000000000001e-08,2.4000000000000003e-07,4.644e-05,5.828e-05,74360000000.0,0.484,0.0001502,2.577,1.0,0.4,3.215e-16,0.516,0.0,-2.903e-16
9.000000000000001e-08,4.800000000000001e-07,8.525e-05,0.0001095,72370000000.0,0.4699,0.0002917,2.662,1.0,0.4,6.414e-16,0.5301,0.0,-5.84e-16
9.000000000000001e-08,1e-06,0.0001642,0.0002143,69570000000.0,0.4611,0.0005831,2.721,1.0,0.4,1.334e-15,0.5389,0.0,-1.212e-15
9.000000000000001e-08,1.2000000000000002e-07,3.758e-05,3.774e-05,69320000000.0,0.6018,7.08e-05,1.876,1.1,0.4,1.626e-16,0.4982,0.0,-1.428e-16
9.000000000000001e-08,2.4000000000000003e-07,7.02e-05,7.28e-05,68240000000.0,0.584,0.000139,1.909,1.1,0.4,3.241e-16,0.516,0.0,-2.912e-16
9.000000000000001e-08,4.800000000000001e-07,0.0001296,0.0001378,66550000000.0,0.5699,0.0002704,1.963,1.1,0.4,6.468e-16,0.5301,0.0,-5.867e-16
9.000000000000001e-08,1e-06,0.0002513,0.0002707,63780000000.0,0.561,0.0005392,1.992,1.1,0.4,1.345e-15,0.539,0.0,-1.217e-15
9.000000000000001e-08,1.2000000000000002e-07,5.236e-05,4.444e-05,61150000000.0,0.7018,6.302e-05,1.418,1.2,0.4,1.64e-16,0.4982,0.0,-1.421e-16
9.000000000000001e-08,2.4000000000000003e-07,9.902e-05,8.591e-05,59740000000.0,0.684,0.0001227,1.429,1.2,0.4,3.269e-16,0.516,0.0,-2.904e-16
9.000000000000001e-08,4.800000000000001e-07,0.0001851,0.0001633,58160000000.0,0.6699,0.0002384,1.46,1.2,0.4,6.523e-16,0.5301,0.0,-5.857e-16
9.000000000000001e-08,1e-06,0.0003621,0.0003214,55330000000.0,0.661,0.0004717,1.468,1.2,0.4,1.357e-15,0.539,0.0,-1.215e-15
9.000000000000001e-08,1.2000000000000002e-07,4.168e-11,4.005e-11,3738000.0,-0.3964,1.291e-09,32.27,0.1,0.5,5.498e-17,0.4964,0.0,-1.807e-17
9.000000000000001e-08,2.4000000000000003e-07,5.277e-11,4.856e-11,2265000.0,-0.4142,1.569e-09,32.36,0.1,0.5,1.102e-16,0.5142,0.0,-3.594e-17
9.000000000000001e-08,4.800000000000001e-07,7.127e-11,6.444e-11,1500000.0,-0.4283,2.084e-09,32.42,0.1,0.5,2.211e-16,0.5283,0.0,-7.172e-17
9.000000000000001e-08,1e-06,1.104e-10,9.809e-11,1093000.0,-0.4372,3.168e-09,32.41,0.1,0.5,4.614e-16,0.5372,0.0,-1.493e-16
9.000000000000001e-08,1.2000000000000002e-07,9.793e-10,9.553e-10,82880000.0,-0.2964,2.947e-08,30.85,0.2,0.5,5.659e-17,0.4964,0.0,-2.122e-17
9.000000000000001e-08,2.4000000000000003e-07,1.269e-09,1.18e-09,52550000.0,-0.3142,3.683e-08,31.22,0.2,0.5,1.115e-16,0.5142,0.0,-4.022e-17
9.000000000000001e-08,4.800000000000001e-07,1.735e-09,1.58e-09,35720000.0,-0.3283,4.966e-08,31.43,0.2,0.5,2.213e-16,0.5283,0.0,-7.771e-17
9.000000000000001e-08,1e-06,2.702e-09,2.411e-09,26340000.0,-0.3372,7.601e-08,31.53,0.2,0.5,4.594e-16,0.5372,0.0,-1.591e-16
9.000000000000001e-08,1.2000000000000002e-07,1.651e-08,1.716e-08,1040000000.0,-0.1964,4.501e-07,26.23,0.3,0.5,6.887e-17,0.4964,0.0,-3.63e-17
9.000000000000001e-08,2.4000000000000003e-07,2.328e-08,2.279e-08,758100000.0,-0.2142,6.229e-07,27.33,0.3,0.5,1.308e-16,0.5142,0.0,-6.487e-17
9.000000000000001e-08,4.800000000000001e-07,3.345e-08,3.183e-08,562300000.0,-0.2283,8.91e-07,27.99,0.3,0.5,2.522e-16,0.5283,0.0,-1.186e-16
9.000000000000001e-08,1e-06,5.371e-08,4.981e-08,438000000.0,-0.2372,1.417e-06,28.44,0.3,0.5,5.148e-16,0.5372,0.0,-2.341e-16
9.000000000000001e-08,1.2000000000000002e-07,1.438e-07,1.694e-07,5570000000.0,-0.09642,3.362e-06,19.85,0.4,0.5,9.606e-17,0.4964,0.0,-6.808e-17
9.000000000000001e-08,2.4000000000000003e-07,2.284e-07,2.519e-07,4609000000.0,-0.1142,5.23e-06,20.76,0.4,0.5,1.806e-16,0.5142,0.0,-1.246e-16
9.000000000000001e-08,4.800000000000001e-07,3.561e-07,3.79e-07,3763000000.0,-0.1283,8.122e-06,21.43,0.4,0.5,3.435e-16,0.5283,0.0,-2.295e-16
9.000000000000001e-08,1e-06,6.092e-07,6.28e-07,3170000000.0,-0.1372,1.381e-05,21.99,0.4,0.5,6.933e-16,0.5372,0.0,-4.519e-16
9.000000000000001e-08,1.2000000000000002e-07,7.202e-07,9.878e-07,19550000000.0,0.003576,1.535e-05,15.54,0.5,0.5,1.25e-16,0.4964,0.0,-1.014e-16
9.000000000000001e-08,2.4000000000000003e-07,1.228e-06,1.576e-06,16910000000.0,-0.0142,2.552e-05,16.19,0.5,0.5,2.402e-16,0.5142,0.0,-1.951e-16
9.000000000000001e-08,4.800000000000001e-07,2.019e-06,2.496e-06,14260000000.0,-0.02829,4.157e-05,16.66,0.5,0.5,4.642e-16,0.5283,0.0,-3.735e-16
9.000000000000001e-08,1e-06,3.599e-06,4.313e-06,12350000000.0,-0.03716,7.329e-05,17.0,0.5,0.5,9.447e-16,0.5372,0.0,-7.524e-16
9.000000000000001e-08,1.2000000000000002e-07,2.279e-06,3.701e-06,44550000000.0,0.1036,4.016e-05,10.85,0.6,0.5,1.435e-16,0.4964,0.0,-1.227e-16
9.000000000000001e-08,2.4000000000000003e-07,4.139e-06,6.342e-06,41470000000.0,0.0858,7.332e-05,11.56,0.6,0.5,2.813e-16,0.5142,0.0,-2.435e-16
9.000000000000001e-08,4.800000000000001e-07,7.183e-06,1.062e-05,37210000000.0,0.07171,0.0001293,12.17,0.6,0.5,5.529e-16,0.5283,0.0,-4.79e-16
9.000000000000001e-08,1e-06,1.325e-05,1.907e-05,33600000000.0,0.06284,0.0002402,12.6,0.6,0.5,1.138e-15,0.5372,0.0,-9.82e-16
9.000000000000001e-08,1.2000000000000002e-07,4.878e-06,8.938e-06,65820000000.0,0.2035,6.315e-05,7.066,0.7,0.5,1.527e-16,0.4965,0.0,-1.333e-16
9.000000000000001e-08,2.4000000000000003e-07,9.201e-06,1.623e-05,64070000000.0,0.1858,0.0001218,7.502,0.7,0.5,3.025e-16,0.5142,0.0,-2.684e-16
9.000000000000001e-08,4.800000000000001e-07,1.664e-05,2.868e-05,60370000000.0,0.1717,0.0002275,7.932,0.7,0.5,5.998e-16,0.5283,0.0,-5.35e-16
9.000000000000001e-08,1e-06,3.16e-05,5.354e-05,56620000000.0,0.1628,0.000442,8.255,0.7,0.5,1.242e-15,0.5372,0.0,-1.106e-15
9.000000000000001e-08,1.2000000000000002e-07,8.299e-06,1.601e-05,77720000000.0,0.3035,7.673e-05,4.794,0.8,0.5,1.571e-16,0.4965,0.0,-1.385e-16
9.000000000000001e-08,2.4000000000000003e-07,1.587e-05,3e-05,76560000000.0,0.2857,0.0001503,5.011,0.8,0.5,3.125e-16,0.5143,0.0,-2.805e-16
9.000000000000001e-08,4.800000000000001e-07,2.928e-05,5.478e-05,73540000000.0,0.2717,0.0002875,5.249,0.8,0.5,6.223e-16,0.5283,0.0,-5.621e-16
9.000000000000001e-08,1e-06,5.649e-05,0.0001048,70140000000.0,0.2628,0.0005695,5.433,0.8,0.5,1.292e-15,0.5372,0.0,-1.165e-15
9.000000000000001e-08,1.2000000000000002e-07,1.249e-05,2.404e-05,82780000000.0,0.4035,8.289e-05,3.448,0.9,0.5,1.594e-16,0.4965,0.0,-1.41e-16
9.000000000000001e-08,2.4000000000000003e-07,2.395e-05,4.576e-05,81510000000.0,0.3857,0.0001627,3.555,0.9,0.5,3.176e-16,0.5143,0.0,-2.866e-16
9.000000000000001e-08,4.800000000000001e-07,4.455e-05,8.506e-05,78790000000.0,0.3716,0.0003136,3.687,0.9,0.5,6.334e-16,0.5284,0.0,-5.758e-16
9.000000000000001e-08,1e-06,8.652e-05,0.000165,75530000000.0,0.3628,0.000625,3.787,0.9,0.5,1.317e-15,0.5372,0.0,-1.194e-15
9.000000000000001e-08,1.2000000000000002e-07,1.764e-05,3.242e-05,83280000000.0,0.5035,8.405e-05,2.593,1.0,0.5,1.606e-16,0.4965,0.0,-1.424e-16
9.000000000000001e-08,2.4000000000000003e-07,3.369e-05,6.219e-05,81710000000.0,0.4857,0.0001645,2.645,1.0,0.5,3.204e-16,0.5143,0.0,-2.899e-16
9.000000000000001e-08,4.800000000000001e-07,6.281e-05,0.0001168,79150000000.0,0.4716,0.000318,2.723,1.0,0.5,6.394e-16,0.5284,0.0,-5.832e-16
9.000000000000001e-08,1e-06,0.0001222,0.0002283,75870000000.0,0.4627,0.0006342,2.778,1.0,0.5,1.33e-15,0.5373,0.0,-1.21e-15
9.000000000000001e-08,1.2000000000000002e-07,2.424e-05,4.073e-05,80370000000.0,0.6034,8.154e-05,2.002,1.1,0.5,1.615e-16,0.4966,0.0,-1.431e-16
9.000000000000001e-08,2.4000000000000003e-07,4.596e-05,7.841e-05,78560000000.0,0.5857,0.000159,2.028,1.1,0.5,3.222e-16,0.5143,0.0,-2.917e-16
9.000000000000001e-08,4.800000000000001e-07,8.56e-05,0.0001482,76180000000.0,0.5716,0.0003079,2.078,1.1,0.5,6.432e-16,0.5284,0.0,-5.873e-16
9.000000000000001e-08,1e-06,0.0001664,0.0002909,72840000000.0,0.5627,0.0006126,2.106,1.1,0.5,1.339e-15,0.5373,0.0,-1.218e-15
9.000000000000001e-08,1.2000000000000002e-07,3.314e-05,4.863e-05,74590000000.0,0.7034,7.6e-05,1.563,1.2,0.5,1.622e-16,0.4966,0.0,-1.434e-16
9.000000000000001e-08,2.4000000000000003e-07,6.248e-05,9.38e-05,72670000000.0,0.6856,0.0001478,1.575,1.2,0.5,3.236e-16,0.5144,0.0,-2.925e-16
9.000000000000001e-08,4.800000000000001e-07,0.0001163,0.000178,70530000000.0,0.6715,0.0002863,1.609,1.2,0.5,6.461e-16,0.5285,0.0,-5.893e-16
9.000000000000001e-08,1e-06,0.0002264,0.00035,67120000000.0,0.6627,0.0005671,1.62,1.2,0.5,1.345e-15,0.5373,0.0,-1.221e-15
9.000000000000001e-08,1.2000000000000002e-07,3.733e-11,4.403e-11,4112000.0,-0.3953,1.418e-09,32.26,0.1,0.6,5.489e-17,0.4953,0.0,-1.808e-17
9.000000000000001e-08,2.4000000000000003e-07,4.769e-11,5.364e-11,2504000.0,-0.4131,1.731e-09,32.36,0.1,0.6,1.1e-16,0.5131,0.0,-3.594e-17
9.000000000000001e-08,4.800000000000001e-07,6.47e-11,7.135e-11,1661000.0,-0.4271,2.303e-09,32.41,0.1,0.6,2.207e-16,0.5271,0.0,-7.173e-17
9.000000000000001e-08,1e-06,1.009e-10,1.089e-10,1213000.0,-0.436,3.51e-09,32.41,0.1,0.6,4.605e-16,0.536,0.0,-1.493e-16
9.000000000000001e-08,1.2000000000000002e-07,8.781e-10,1.048e-09,90930000.0,-0.2953,3.23e-08,30.82,0.2,0.6,5.653e-17,0.4953,0.0,-2.129e-17
9.000000000000001e-08,2.4000000000000003e-07,1.147e-09,1.3e-09,57960000.0,-0.3131,4.057e-08,31.2,0.2,0.6,1.114e-16,0.5131,0.0,-4.033e-17
9.000000000000001e-08,4.800000000000001e-07,1.576e-09,1.746e-09,39500000.0,-0.3271,5.483e-08,31.41,0.2,0.6,2.209e-16,0.5271,0.0,-7.789e-17
9.000000000000001e-08,1e-06,2.471e-09,2.67e-09,29190000.0,-0.336,8.411e-08,31.51,0.2,0.6,4.586e-16,0.536,0.0,-1.594e-16
9.000000000000001e-08,1.2000000000000002e-07,1.486e-08,1.873e-08,1130000000.0,-0.1953,4.897e-07,26.14,0.3,0.6,6.895e-17,0.4953,0.0,-3.652e-17
9.000000000000001e-08,2.4000000000000003e-07,2.11e-08,2.501e-08,828900000.0,-0.2131,6.816e-07,27.25,0.3,0.6,1.309e-16,0.5131,0.0,-6.529e-17
9.000000000000001e-08,4.800000000000001e-07,3.044e-08,3.502e-08,616900000.0,-0.2271,9.779e-07,27.92,0.3,0.6,2.523e-16,0.5271,0.0,-1.194e-16
9.000000000000001e-08,1e-06,4.921e-08,5.495e-08,482000000.0,-0.236,1.559e-06,28.38,0.3,0.6,5.149e-16,0.536,0.0,-2.355e-16
9.000000000000001e-08,1.2000000000000002e-07,1.294e-07,1.83e-07,5976000000.0,-0.09533,3.613e-06,19.74,0.4,0.6,9.622e-17,0.4953,0.0,-6.834e-17
9.000000000000001e-08,2.4000000000000003e-07,2.07e-07,2.736e-07,4970000000.0,-0.1131,5.65e-06,20.65,0.4,0.6,1.809e-16,0.5131,0.0,-1.252e-16
9.000000000000001e-08,4.800000000000001e-07,3.243e-07,4.13e-07,4071000000.0,-0.1271,8.803e-06,21.31,0.4,0.6,3.441e-16,0.5271,0.0,-2.307e-16
9.000000000000001e-08,1e-06,5.588e-07,6.863e-07,3440000000.0,-0.136,1.501e-05,21.87,0.4,0.6,6.946e-16,0.536,0.0,-4.544e-16
9.000000000000001e-08,1.2000000000000002e-07,6.373e-07,1.056e-06,20720000000.0,0.004665,1.628e-05,15.42,0.5,0.6,1.251e-16,0.4953,0.0,-1.015e-16
9.000000000000001e-08,2.4000000000000003e-07,1.096e-06,1.692e-06,17990000000.0,-0.01306,2.719e-05,16.07,0.5,0.6,2.405e-16,0.5131,0.0,-1.954e-16
9.000000000000001e-08,4.800000000000001e-07,1.813e-06,2.687e-06,15210000000.0,-0.02713,4.442e-05,16.53,0.5,0.6,4.648e-16,0.5271,0.0,-3.743e-16
9.000000000000001e-08,1e-06,3.256e-06,4.655e-06,13210000000.0,-0.036,7.85e-05,16.86,0.5,0.6,9.46e-16,0.536,0.0,-7.54e-16
9.000000000000001e-08,1.2000000000000002e-07,1.985e-06,3.913e-06,46730000000.0,0.1047,4.213e-05,10.77,0.6,0.6,1.435e-16,0.4953,0.0,-1.226e-16
9.000000000000001e-08,2.4000000000000003e-07,3.623e-06,6.729e-06,43600000000.0,0.08694,7.71e-05,11.46,0.6,0.6,2.814e-16,0.5131,0.0,-2.433e-16
9.000000000000001e-08,4.800000000000001e-07,6.318e-06,1.129e-05,39190000000.0,0.07287,0.0001362,12.06,0.6,0.6,5.532e-16,0.5271,0.0,-4.788e-16
9.000000000000001e-08,1e-06,1.173e-05,2.032e-05,35430000000.0,0.064,0.0002535,12.48,0.6,0.6,1.139e-15,0.536,0.0,-9.816e-16
9.000000000000001e-08,1.2000000000000002e-07,4.197e-06,9.39e-06,68740000000.0,0.2046,6.594e-05,7.022,0.7,0.6,1.527e-16,0.4954,0.0,-1.331e-16
9.000000000000001e-08,2.4000000000000003e-07,7.943e-06,1.709e-05,66950000000.0,0.1869,0.0001272,7.446,0.7,0.6,3.024e-16,0.5131,0.0,-2.68e-16
9.000000000000001e-08,4.800000000000001e-07,1.442e-05,3.023e-05,63120000000.0,0.1728,0.0002379,7.868,0.7,0.6,5.998e-16,0.5272,0.0,-5.342e-16
9.000000000000001e-08,1e-06,2.754e-05,5.649e-05,59230000000.0,0.164,0.0004623,8.185,0.7,0.6,1.242e-15,0.536,0.0,-1.104e-15
9.000000000000001e-08,1.2000000000000002e-07,7.028e-06,1.677e-05,81220000000.0,0.3046,8.014e-05,4.779,0.8,0.6,1.57e-16,0.4954,0.0,-1.382e-16
9.000000000000001e-08,2.4000000000000003e-07,1.349e-05,3.146e-05,79980000000.0,0.2869,0.000157,4.99,0.8,0.6,3.124e-16,0.5131,0.0,-2.8e-16
9.000000000000001e-08,4.800000000000001e-07,2.501e-05,5.748e-05,76810000000.0,0.2728,0.0003002,5.222,0.8,0.6,6.221e-16,0.5272,0.0,-5.611e-16
9.000000000000001e-08,1e-06,4.852e-05,0.0001101,73250000000.0,0.264,0.0005946,5.403,0.8,0.6,1.292e-15,0.536,0.0,-1.163e-15
9.000000000000001e-08,1.2000000000000002e-07,1.035e-05,2.517e-05,86890000000.0,0.4046,8.693e-05,3.453,0.9,0.6,1.592e-16,0.4954,0.0,-1.408e-16
9.000000000000001e-08,2.4000000000000003e-07,1.995e-05,4.794e-05,85460000000.0,0.3869,0.0001704,3.555,0.9,0.6,3.174e-16,0.5131,0.0,-2.86e-16
9.000000000000001e-08,4.800000000000001e-07,3.734e-05,8.913e-05,82550000000.0,0.3728,0.0003283,3.683,0.9,0.6,6.33e-16,0.5272,0.0,-5.746e-16
9.000000000000001e-08,1e-06,7.3e-05,0.000173,79090000000.0,0.3639,0.000654,3.781,0.9,0.6,1.316e-15,0.5361,0.0,-1.192e-15
9.000000000000001e-08,1.2000000000000002e-07,1.418e-05,3.4e-05,88170000000.0,0.5046,8.887e-05,2.614,1.0,0.6,1.604e-16,0.4954,0.0,-1.422e-16
9.000000000000001e-08,2.4000000000000003e-07,2.73e-05,6.521e-05,86340000000.0,0.4868,0.0001736,2.662,1.0,0.6,3.2e-16,0.5132,0.0,-2.894e-16
9.000000000000001e-08,4.800000000000001e-07,5.131e-05,0.0001224,83520000000.0,0.4728,0.0003352,2.737,1.0,0.6,6.387e-16,0.5272,0.0,-5.822e-16
9.000000000000001e-08,1e-06,0.0001006,0.0002394,79970000000.0,0.4639,0.0006677,2.79,1.0,0.6,1.329e-15,0.5361,0.0,-1.207e-15
9.000000000000001e-08,1.2000000000000002e-07,1.861e-05,4.284e-05,86430000000.0,0.6045,8.751e-05,2.043,1.1,0.6,1.611e-16,0.4955,0.0,-1.43e-16
9.000000000000001e-08,2.4000000000000003e-07,3.573e-05,8.245e-05,84230000000.0,0.5868,0.0001702,2.064,1.1,0.6,3.216e-16,0.5132,0.0,-2.914e-16
9.000000000000001e-08,4.800000000000001e-07,6.722e-05,0.0001557,81470000000.0,0.5727,0.0003287,2.111,1.1,0.6,6.421e-16,0.5273,0.0,-5.866e-16
9.000000000000001e-08,1e-06,0.0001317,0.0003056,77770000000.0,0.5639,0.000653,2.137,1.1,0.6,1.336e-15,0.5361,0.0,-1.216e-15
9.000000000000001e-08,1.2000000000000002e-07,2.39e-05,5.142e-05,82450000000.0,0.7045,8.372e-05,1.628,1.2,0.6,1.616e-16,0.4955,0.0,-1.435e-16
9.000000000000001e-08,2.4000000000000003e-07,4.566e-05,9.909e-05,79990000000.0,0.6868,0.0001621,1.636,1.2,0.6,3.226e-16,0.5132,0.0,-2.926e-16
9.000000000000001e-08,4.800000000000001e-07,8.582e-05,0.0001879,77360000000.0,0.6727,0.0003131,1.667,1.2,0.6,6.442e-16,0.5273,0.0,-5.893e-16
9.000000000000001e-08,1e-06,0.0001678,0.0003693,73510000000.0,0.6638,0.0006193,1.677,1.2,0.6,1.341e-15,0.5362,0.0,-1.221e-15
9.000000000000001e-08,1.2000000000000002e-07,3.378e-11,4.761e-11,4450000.0,-0.3946,1.533e-09,32.26,0.1,0.7,5.481e-17,0.4946,0.0,-1.808e-17
9.000000000000001e-08,2.4000000000000003e-07,4.353e-11,5.827e-11,2720000.0,-0.4123,1.878e-09,32.35,0.1,0.7,1.099e-16,0.5123,0.0,-3.595e-17
9.000000000000001e-08,4.800000000000001e-07,5.932e-11,7.77e-11,1809000.0,-0.4263,2.504e-09,32.41,0.1,0.7,2.203e-16,0.5263,0.0,-7.173e-17
9.000000000000001e-08,1e-06,9.319e-11,1.189e-10,1323000.0,-0.4352,3.824e-09,32.41,0.1,0.7,4.599e-16,0.5352,0.0,-1.493e-16
9.000000000000001e-08,1.2000000000000002e-07,7.958e-10,1.132e-09,98210000.0,-0.2946,3.485e-08,30.8,0.2,0.7,5.648e-17,0.4946,0.0,-2.134e-17
9.000000000000001e-08,2.4000000000000003e-07,1.048e-09,1.41e-09,62890000.0,-0.3123,4.396e-08,31.19,0.2,0.7,1.113e-16,0.5123,0.0,-4.041e-17
9.000000000000001e-08,4.800000000000001e-07,1.446e-09,1.897e-09,42950000.0,-0.3263,5.954e-08,31.4,0.2,0.7,2.206e-16,0.5263,0.0,-7.801e-17
9.000000000000001e-08,1e-06,2.282e-09,2.907e-09,31820000.0,-0.3352,9.155e-08,31.5,0.2,0.7,4.58e-16,0.5352,0.0,-1.596e-16
9.000000000000001e-08,1.2000000000000002e-07,1.354e-08,2.015e-08,1213000000.0,-0.1946,5.255e-07,26.09,0.3,0.7,6.898e-17,0.4946,0.0,-3.667e-17
9.000000000000001e-08,2.4000000000000003e-07,1.934e-08,2.703e-08,893700000.0,-0.2123,7.351e-07,27.2,0.3,0.7,1.309e-16,0.5123,0.0,-6.558e-17
9.000000000000001e-08,4.800000000000001e-07,2.801e-08,3.794e-08,667100000.0,-0.2263,1.057e-06,27.87,0.3,0.7,2.523e-16,0.5263,0.0,-1.199e-16
9.000000000000001e-08,1e-06,4.557e-08,5.968e-08,522800000.0,-0.2352,1.691e-06,28.33,0.3,0.7,5.148e-16,0.5352,0.0,-2.365e-16
9.000000000000001e-08,1.2000000000000002e-07,1.179e-07,1.954e-07,6345000000.0,-0.09461,3.839e-06,19.65,0.4,0.7,9.629e-17,0.4946,0.0,-6.853e-17
9.000000000000001e-08,2.4000000000000003e-07,1.9e-07,2.934e-07,5301000000.0,-0.1123,6.032e-06,20.56,0.4,0.7,1.811e-16,0.5123,0.0,-1.256e-16
9.000000000000001e-08,4.800000000000001e-07,2.99e-07,4.441e-07,4355000000.0,-0.1263,9.425e-06,21.22,0.4,0.7,3.445e-16,0.5263,0.0,-2.316e-16
9.000000000000001e-08,1e-06,5.187e-07,7.401e-07,3690000000.0,-0.1352,1.612e-05,21.78,0.4,0.7,6.953e-16,0.5352,0.0,-4.562e-16
9.000000000000001e-08,1.2000000000000002e-07,5.72e-07,1.116e-06,21760000000.0,0.005394,1.71e-05,15.32,0.5,0.7,1.25e-16,0.4946,0.0,-1.016e-16
9.000000000000001e-08,2.4000000000000003e-07,9.907e-07,1.796e-06,18970000000.0,-0.01227,2.867e-05,15.96,0.5,0.7,2.405e-16,0.5123,0.0,-1.956e-16
9.000000000000001e-08,4.800000000000001e-07,1.649e-06,2.86e-06,16080000000.0,-0.02634,4.696e-05,16.42,0.5,0.7,4.649e-16,0.5263,0.0,-3.749e-16
9.000000000000001e-08,1e-06,2.985e-06,4.966e-06,13990000000.0,-0.0352,8.317e-05,16.75,0.5,0.7,9.464e-16,0.5352,0.0,-7.553e-16
9.000000000000001e-08,1.2000000000000002e-07,1.756e-06,4.1e-06,48650000000.0,0.1054,4.383e-05,10.69,0.6,0.7,1.434e-16,0.4946,0.0,-1.225e-16
9.000000000000001e-08,2.4000000000000003e-07,3.22e-06,7.07e-06,45480000000.0,0.08773,8.038e-05,11.37,0.6,0.7,2.813e-16,0.5123,0.0,-2.433e-16
